col1,col5,col25,col29,col45,col101,col277,col357,col397,col437,col633,col673,col693,col733,col801,col809,col817,col825,col845,col865,col885,col905,col945,col965,col1097,col1117,col1165,col1201,col1221,col1281,col1381,col1421,col1441,col1453,col1487,col1661,col1706,col1778,col1823,col1895,col1919,col2047,col2167,col2271,col2343,col2463,col2567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,23.0,2.0,660.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,45.0,7000000.0,0.0,0.0,0.0,,0.0,31.0,1.0,0.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,2.0,0.0,26.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,7.0,1.0,452.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,650.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,2.0,3.0,44.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,24.0,1.0,795.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,362.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,1.0,491.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5.0,1.0,394.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,2.0,0.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,14.0,2.0,270.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,31.0,2.0,581.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,24.0,1.0,328.0,288.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,3.0,2.0,191.0,240.0
,,,,,,1.0,29.0,14313327.0,13945.0,14313327.0,329042.0,42883.0,1.0,114567.0,1735603200.0,31.0,8857504.0,2657252.0,360.0,30.0,14313327.0,2313327.0,1.0,,-3.0,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,14.0,1.0,48.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,891.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,1.0,207.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,570.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,14.0,1.0,52.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5.0,1.0,139.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,153.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,17.0,1.0,36.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,1.0,130.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,3.0,233.0,144.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,3.0,296.0,144.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,9.0,1.0,27.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,1.0,285.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,2.0,47.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,27.0,1.0,33.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,24.0,3.0,82.0,342.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,12.0,2.0,219.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,571.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,2.0,561.0,180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,29.0,2.0,900.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,60.0,,,,,,0.0,11.0,1.0,666.0,180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,14.0,1.0,17.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,24.0,1.0,76.0,218.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,23.0,3.0,425.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,324.0,228.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,19.0,2.0,380.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,19.0,2.0,926.0,
,,,,,,1.0,6.0,6447737.0,53.0,6434053.0,181599.0,30438.0,1.0,119966.0,1711843200.0,16.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,16.0,1.0,174.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,21.0,1.0,1.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,7.0,2.0,373.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,55.0,9000000.0,,,,,0.0,3.0,2.0,198.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,1.0,453.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,0.0,156.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,16.0,1.0,1031.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,21.0,1.0,283.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,469.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,188.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,10.0,2.0,216.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,22.0,1.0,171.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,2.0,108.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,2.0,171.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,453.0,206.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,2.0,2.0,0.0,1.0,0.0,8.0,1.0,66.0,276.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,1.0,362.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,7.0,1.0,226.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,1.0,120.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,282.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,1.0,0.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,2.0,272.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,28.0,2.0,230.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,5.0,1.0,47.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2.0,19.0,2.0,5.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,1.0,347.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,11.0,3.0,309.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,335.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,15.0,1.0,303.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,1.0,0.0,2.0,0.0,6.0,2.0,68.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,26.0,2.0,441.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,22.0,2.0,128.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,24.0,4.0,705.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,6.0,1.0,249.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,1.0,158.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,2.0,804.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,14.0,1.0,396.0,266.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,3.0,275.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,281.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,8.0,2.0,308.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,3.0,621.0,
,,,,,,2.0,2.0,14838674.0,81.0,11895658.0,298961.0,36815.0,1.0,76956.0,1688083200.0,16.0,,2700000.0,,30.0,9000000.0,1784348.0,1.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,27.0,1.0,303.0,182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,750.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,2.0,236.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,10.0,1.0,2.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,18.0,1.0,782.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,2.0,1734.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,2.0,1702.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,545.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,2.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,2.0,103.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,2.0,123.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,23.0,1.0,142.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,282.0,360.0
,,,,,62.0,4.0,7.0,15705658.0,10632.0,16478966.0,303776.0,53428.0,3.0,139736.0,1703980800.0,10.0,650000.0,195000.0,120.0,10.0,7800000.0,8051159.0,3.0,740000.0,-2.0,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,11.0,1.0,72.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,1.0,323.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,213.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,13.0,2.0,211.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,2.0,73.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,2.0,220.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,209862.0,29.0,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,-3.0,2.0,646.0,180.0
,,,,,,,,,,,,,,,,,,,,30.0,5000000.0,1500000.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,11.0,1.0,64.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,2.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,332.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,3.0,216.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,40.0,5000000.0,,,,,0.0,11.0,1.0,276.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,163.0,302.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,15.0,1.0,129.0,266.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,2.0,0.0,5.0,2.0,186.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,3.0,107.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,14.0,1.0,395.0,228.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,7.0,1.0,334.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,1.0,445.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,22.0,3.0,515.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,2.0,776.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,9.0,1.0,404.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,144.0,264.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,1.0,383.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,256.0,360.0
,,,,,,1.0,1.0,5664176.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,4.0,2.0,32.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,810385.0,-2.0,,,,,0.0,0.0,,,13000000.0,0.0,0.0,0.0,,0.0,12.0,1.0,466.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,871.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,1.0,394.0,170.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,6.0,1.0,75.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,6.0,1.0,411.0,360.0
,,,,,-8.0,3.0,8.0,11148183.0,10420.0,11505583.0,220085.0,38145.0,2.0,113996.0,1688083200.0,23.0,15204162.0,4634793.0,360.0,30.0,11612724.0,4645089.0,2.0,830000.0,,,,,2.0,11697724.0,208900.0,4.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,1.0,14.0,2.0,1.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,2.0,0.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,40.0,,0.0,0.0,0.0,,0.0,27.0,2.0,274.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,5500000.0,,,,,0.0,10.0,2.0,429.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,15.0,3.0,41.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,2.0,535.0,218.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,1.0,751.0,
,,,,,,3.0,13.0,17700008.0,58.0,12798903.0,246512.0,40454.0,2.0,113561.0,1688083200.0,23.0,689000.0,206700.0,36.0,30.0,4600000.0,690000.0,3.0,920000.0,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,18.0,2.0,107.0,360.0
,,,,,,,,,,,,,,,,,,,,30.0,7200000.0,2160000.0,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,2.0,436.0,302.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,2.0,766.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,12.0,1.0,73.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,-2.0,2.0,69.0,120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,22.0,2.0,653.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,334.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,7.0,1.0,470.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,2.0,152.0,182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,2.0,603.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,159.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,415.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,21.0,2.0,12.0,266.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,1.0,1.0,282.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,,2.0,36.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,15.0,1.0,374.0,230.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,22.0,2.0,152.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,18.0,1.0,220.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,1.0,477.0,192.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,23.0,1.0,522.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,480.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,28.0,1.0,46.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,29.0,2.0,637.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,2.0,225.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,9.0,1.0,163.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,2.0,158.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,12.0,1.0,160.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,435.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,2.0,1.0,283.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,1.0,1026.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,181.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,14.0,1.0,79.0,264.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,15.0,1.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,16.0,1.0,176.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,1.0,1.0,0.0,1.0,0.0,16.0,1.0,75.0,288.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,4.0,3.0,801.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,21.0,3.0,857.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,,2.0,228.0,84.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,2.0,0.0,1.0,0.0,27.0,1.0,61.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,821.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,21.0,1.0,16.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,26.0,3.0,337.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,5.0,2.0,284.0,324.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,29.0,1.0,131.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,1.0,30.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,2.0,424.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,18.0,2.0,760.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,93.0,338.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,20.0,3.0,702.0,
,,,,,,1.0,2.0,8017867.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,15.0,1.0,303.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,13.0,1.0,108.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,502.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,495.0,
