report_date,col49,col57,col85,col93,col129,col137,col153,col161,col169,col181,col189,col201,col209,col221,col465,col513,col521,col529,col545,col553,col561,col585,col593,col609,col793,col1029,col1037,col1045,col1061,col1070,col1170,col1174,col1273,col1445,col1454,col1647
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e1b26a-ca89-4ad7-af04-0baa7c370c08,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54fff2e8-a45d-48d9-9e80-6e9bcc54246f,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5717e1fa-a663-47e2-b8b5-18739f50dc11,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571ee2d9-94b8-4c5c-9261-10d87b5f234e,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57758e6a-8c3f-4610-a3d0-70585f0ece22,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57758e6a-8c3f-4610-a3d0-70585f0ece22,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593e1673-5861-4157-be56-4e3fc913fd25,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59e6b55b-2ce7-40d6-b6ca-42a966c02855,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b26735b-96ab-4f81-a3e9-49530123a2b6,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bfdc4ce-5499-41b3-935b-9cb782c09786,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb37329-4ddd-460c-92a3-1192b9404f53,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea0ef35-7863-4abf-9681-5d4a15da1757,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea0ef35-7863-4abf-9681-5d4a15da1757,
2022-11-01,,,,,,callback_storage,,,,,,,,,,page_load,Mobile Safari,iPhone,/storage/,,,Russia,Moscow,,,,,,,,,,,,5eae05bf-fdfe-4f74-81e9-228a08fc4df1,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60e311fa-0b4e-4b56-ae39-53c1df94f7fa,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200165e-24cf-47b8-adb8-0f88311ceba9,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e1b3cb-1df4-4d80-b7c4-1a0bfec49409,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b7349e-0bd7-4d1c-9d25-3151dd0d18ff,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642c03ae-687e-4c03-8207-14adf5bb4f9d,
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647398a7-3ce8-4d88-ae79-867029b9f9de,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65fdfa19-f80b-ed11-b823-005056b8a72c,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609529e-dee0-47ce-82ba-ec01c9ea0272,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66ea2003-e89a-448f-9d20-d0e091250866,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672b42da-fe6d-4477-9b2c-28a73ccaf86f,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731e4a1-3892-4fad-a0c3-1df15e479883,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694cce28-1ab0-46d9-9ba7-02458d4a8e4e,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697bbb46-d681-4527-824b-890b87f72b28,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a900109-71dd-4d91-8326-66d90d50ccef,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a94963e-44e8-4a46-8245-11e95ce05215,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b357f79-2dd1-438d-ae68-da7cdf0f1f2e,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc4c778-85e4-47f9-9294-c01d5d6616d0,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c35f349-02c5-4b16-bcdf-3915f5716326,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d65982e-ecf8-4d9b-8e31-1a51e4aae95e,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e6c55a6-124f-4728-93ec-efd9b6155717,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730b46f1-2798-4674-9448-1761568b88f9,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731be3d2-7ef0-ec11-b823-005056b825cd,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747d8226-9b1f-4680-b6ed-57964e26bded,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e920a9-571c-4f48-8c73-55e013384f58,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7555b3fc-e28d-4d82-9b44-1d65a781751b,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758e478c-08be-42f0-8006-72a1cf4549f3,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ceb403-ed55-4ad9-92db-676adf40198e,
2023-01-01,,,,,,,,,,,,,,https://samolet.ru/flats/?yclid=6033034860757051700&utm_source=yandex_network&utm_medium=cpc&utm_campaign=samolet_live_yd_n_nobrand_samoletgroup_network_remarketing_din-retarget_smart-banners_rf_33~mdvjzduw|76644488&utm_term=&utm_content=1900076_1900076|cid|76644488|gid|4978448470|aid|12470456381|adp|no|pos|none1|src|context_kommersant.ru|dvc|mobile|reg|52|mityschipark&calltouch_tm=yd_c:76644488_gb:4978448470_ad:12470456381_ph:1900076_st:context_pt:none_p:1_s:kommersant.ru_dt:mobile_reg:52_ret:1900076_apt:none,filter_price_asc,page_load,Chrome,Android,/project/zarechye-park/,https://yandex.ru/searchapp?from=zen&text=,cpc,Russia,Perm Krai,Yandex,3b7995b6-cb53-eb11-810b-005056b8d207,,92d863a3-1665-ea11-80f7-005056b8d207,project,form_ipoteka-2-99,press_family,,,,,77377770-b3ec-ec11-b822-005056b8a6d9,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778d2848-5317-4a12-a45d-02b55c4f78d1,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77c2f082-f198-4450-a7dc-7b1ea9b51f39,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a88753a-8bfb-437c-9108-3099a1c2e763,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a88adc3-71d9-411f-93db-073cc6551fc1,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abfa476-7831-48b7-8d6a-befaa4ee72ed,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b643bc9-4e28-4b0d-83f5-0c1139af1916,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bbdf4ad-aef3-42db-88f3-212e10bfafd8,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc6ae86-3be3-425f-8343-426eb4f50506,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e0e1e42-bb55-ed11-b822-005056b8a6c4,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eaa46b1-4d60-41e7-8285-62b73a456683,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eb2afd2-819e-43fa-8645-cbf269b37ec4,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f1665d0-eac9-4265-af62-4ed143fc83f4,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f267087-feb3-4bc5-9b76-553409e92706,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f55302f-47df-ec11-b823-005056b825cd,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804870da-fa55-40eb-a3b9-b14966196e05,
2022-05-01,https://samolet.ru/,main,,,flat-detail-aside,booking,Живи! В Рыбацком,Успешная оплата,,,,,,,,page_load,Chrome,Android,/feedback/,,,Russia,St.-Petersburg,,9c3b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,,8105ba20-1bb4-ec11-b823-005056b8a72c,
2022-08-01,,,,,,,,,,,,,,https://samolet.ru/account/login/?next=/account/contracts/,,page_load,Chrome,Android,/,https://www.google.com/,email,Russia,St.-Petersburg,Google,,,,,,,,,,,8105ba20-1bb4-ec11-b823-005056b8a72c,
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81dc0d8e-822a-427b-9ed2-7a3b08ef9bc1,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84e7d302-68b6-ec11-b823-005056b825cd,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850d5486-bada-489d-a9db-2197c2f04170,
2022-10-01,,,off,apt_kitchen,flat-detail-aside,booking,Живи! В Рыбацком,Успешная оплата,,,,,,"https://samolet.ru/spb/flats/?project=25&rooms=2,3&ordering=filter_price,pk&free=1&renovation=1&price_min=9035698&price_max=10580786&floor_min=2&floor_max=16",filter_price_asc,page_load,Chrome,Other,/spb/purchase/mortgage/,https://www.google.com/,cpc,Russia,St.-Petersburg,Google,a23b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,,85673709-1717-ed11-b822-005056b8a6c4,
2022-07-01,,,,,flat-detail-aside,booking,Спутник,Успешная оплата,Инвестиционное агентство Волковой Татьяны,,,,,https://samolet.ru/account/login/?next=/account/contracts/,,page_load,Chrome,Other,/,https://yandex.ru/,cpc,Russia,Moscow,Yandex,a2d8abff-78b8-e611-80bf-005056b8d207,,,,,,,,,,85d0884e-0acd-ec11-b822-005056b8a6d9,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8608d213-96ae-4320-93e2-2904b7425b63,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8761f2f3-102f-4d28-b5dd-9800201feb1d,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8862a6b9-08e4-4abb-890c-7dca8bebfd3e,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887c777a-f549-4138-9e57-cfca303359f9,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88bc966a-da74-499d-bf63-c92517aef610,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a311da0-d223-4855-a9bb-a8a737bcc6be,
2022-09-01,,,,,contacts,Ипотека 2.9,Пятницкие Луга,Подтверждение номера,Перспектива 24 (федеральный),,,,,"https://samolet.ru/flats/?ordering=filter_price,pk&free=1",filter_price_asc,page_load,Chrome,Android,/project/pyatnitskie-luga/,https://yandex.ru/,cpc,Russia,Bashkortostan Republic,Yandex,deb76297-1665-ea11-80f7-005056b8d207,По стоимости,dfad20e9-8c4b-e711-80c5-005056b8d207,project,form_ipoteka-2-99,press_family,,,,Мытищи Парк,8af60233-ea04-ed11-b824-005056b89b68,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b131812-a5e9-4095-874d-e989abcd3b55,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8becca56-2658-4193-a27e-2a2c50f42a96,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca02e4e-22f4-4e15-92a7-088b447c1ec0,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca02e4e-22f4-4e15-92a7-088b447c1ec0,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8da98993-92d6-ec11-b822-005056b8a6d9,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8df4079b-645d-4055-88c1-41bd35217920,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e6169c0-3133-4565-ad33-5ac812bdf391,
2022-11-01,,,,,flat-detail-aside,booking,Живи! В Рыбацком,Успешная оплата,,,,,,https://samolet.ru/spb/?utm_source=yandex_search&utm_medium=cpc&utm_campaign=samolet_yd_s_brand_spb_common_search_search_samolet_text_spb-lo_33~yzizmzuw|70577427&utm_term=%D1%81%D0%B0%D0%BC%D0%BE%D0%BB%D0%B5%D1%82%20%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%20%D1%81%D0%B0%D0%BD%D0%BA%D1%82%20%D0%BF%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&utm_content=36157125856_|cid|70577427|gid|4800725314|aid|11670814672|adp|no|pos|premium1|src|search_none|dvc|mobile|reg|2|text_cena&calltouch_tm=yd_c:70577427_gb:4800725314_ad:11670814672_ph:36157125856_st:search_pt:premium_p:1_s:none_dt:mobile_reg:2_ret:_apt:none&_openstat=ZGlyZWN0LnlhbmRleC5ydTs3MDU3NzQyNzsxMTY3MDgxNDY3Mjt5YW5kZXgucnU6cHJlbWl1bQ&yclid=17079011732543766527,filter_price_asc,page_load,Chrome,Android,/gratitude/,android-app://com.google.android.gm/,email,Russia,St.-Petersburg,Google,a23b7e8f-941c-e811-80dd-005056b8d207,,9c3b7e8f-941c-e811-80dd-005056b8d207,project,form_ipoteka-2-99,,,,,,8eec7310-4930-ed11-b823-005056b8a72c,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd419be-ee47-4651-89d2-211961dc4777,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd9cbbd-71c1-42b5-bb84-6599817aa1a5,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e18f26-89fc-4bbf-943d-8b8360e226c1,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e18f26-89fc-4bbf-943d-8b8360e226c1,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95a79f13-acbe-4307-9298-04147b9247f7,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97182ede-15e4-41be-a077-af6865a4e8bf,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9790e29b-5d76-4c96-878d-541997a48519,
2023-01-01,,,,,,,,,,,,,,,,page_load,Mobile Safari,iPhone,/storage/,,sms,Russia,Moscow,,,,,,,,,,,,97931dd1-82cc-44f0-895a-6dd710c07fdd,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9813c77f-827f-4b02-a06f-0f3b00dbb004,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98756155-4656-4512-9bc4-489c7ff7a32a,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a7e324e-7138-483b-9c3d-b54503352015,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bcfbe27-de75-4010-9d20-308bfa71b75f,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2087b7-14a2-48ce-af5c-6cc94986c07e,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e26a830-730e-4781-82be-27081c082c29,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9efc44ef-e149-4c24-aa7f-4fe9b5edefbc,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f5b24ba-1ab6-4df9-8bac-064f0337a248,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04078e4-125c-454d-9b6b-48c00399cb71,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08b36c1-dd87-4051-be49-42cdf6f7c7bb,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e3a220-dd38-4e49-8add-4576d1ac7606,
2023-01-01,,,on,apt_storage,,complaint,,,,,,,,https://samolet.ru/storage/?utm_source=exponea&utm_campaign=%5Bbatch%5D%20230922%20%D0%A0%D0%B0%D1%81%D1%81%D1%80%D0%BE%D1%87%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%BA%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2%D1%8B%D0%B5&utm_medium=sms&utm_content=%5Bbatch%5D%20230922%20%D0%A0%D0%B0%D1%81%D1%81%D1%80%D0%BE%D1%87%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%BA%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2%D1%8B%D0%B5&iitt=bjPAMjUWhFWLxkoJ4Db7hNJu4uojtInp4F_AOIopxGllOfb8OFzDOFn8b.YT&u=79688315750,filter_price_asc,page_load,Mobile Safari,iPhone,/flats/,https://samolet.ru/project/troparevo-park/,sms,Russia,Moscow,,6f57a1fd-b978-ec11-8121-005056b8d207,,,,,,,,,,a0e5768f-f6e7-4149-9510-49f9883849b1,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a103cc25-defa-4afb-978b-934a5cd4b793,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10ca7eb-2b49-4ad8-999f-527ca35a4eac,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1426c36-dfae-4bf3-b51a-634f0617774a,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3020cb6-5849-4f5d-abe5-54b627437cb5,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3183935-872b-41aa-8ecb-edeb7f1bb7df,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a493b384-d604-ed11-b823-005056b8a72c,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5dd0bc7-c344-4f35-b0cf-5025c8ff85e1,
2022-07-01,,,,,,,,,,,,,,https://samolet.ru/account/login/?next=/account/contracts/,filter_price_asc,page_load,Chrome,Android,/spb/,http://yandex.ru/searchapp?text=,cpc,Russia,St.-Petersburg,Yandex,,,9c3b7e8f-941c-e811-80dd-005056b8d207,https://samolet.ru/spb/purchase/family/,top_offer,press_family,,,,,a79ba28b-3a5f-41d4-93d8-c2d5482d0721,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a80092-4188-40f4-bf7a-1147b996d888,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92380c9-178b-465a-85ce-2246c831accd,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a958faf0-e551-42c6-8fd4-5c444a539799,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9bebf42-afe9-4971-80cf-a63ebb15369e,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad13a13-83b6-477a-b4e5-893f544c196e,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab5210dd-38ba-4641-9ed0-0dfe01e0937c,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca0b282-37b1-49f4-8e3d-e7d30ab2cb6a,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf2c96e-2e9e-45f8-b76b-6aff00c27f3e,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade2dd61-0405-4a0d-a85d-812907da78e9,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af282494-7297-4596-a2d6-4c8afbe4ad0d,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0013fb2-f8a4-ec11-b822-005056b8a72c,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b054cdf7-59dc-4fb1-b526-7483a75676f9,
2023-02-01,,,off,apt_kitchen,agents_panel,booking,,Подтверждение номера,ООО ЦНС,Спальня,,Стандарт,Silver Style,https://samolet.ru/spb/flats/,filter_price_asc,page_load,Mobile Safari,iPhone,/spb/,https://yandex.ru/,,Russia,Leningrad Oblast,Yandex,9c3b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,,b35e7276-4a8f-4690-bef1-8ecf0f5d7269,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5486607-6117-45e3-b4bf-6d9ed4f5d91e,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b721b924-7df7-ec11-b824-005056b89b68,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e3444e-3e4f-4ffa-a718-4757709929ed,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8323d2f-7f8f-4421-90a0-c490eaf91870,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99147e4-0ea9-ec11-b822-005056b8a72c,
2023-02-01,,,,,,,,,,,,,,https://samolet.ru/spb/flats/?free=1&project=25&rooms=1,filter_price_asc,page_load,Chrome,Other,/spb/project/zhivi-v-rybackom/,https://yandex.ru/,cpc,Russia,Arkhangelskaya,Yandex,,,,,,,76.0,Живи! В Рыбацком,,,b9cf55d0-b3f5-412c-9721-f9fd81a0e1fa,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba39e4fc-3ca1-ec11-b822-005056b8a72c,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba60e1ce-711d-402b-90d8-0daba9f221e7,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0a41c7-1cd5-43e3-9461-9865dff239ae,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3ceb1d9-fd15-418d-a53f-b8e74c0f2a2e,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c54bb76a-0934-ed11-b824-005056b89b68,
2022-10-01,https://samolet.ru/project/?ysclid=l67b3rip7g147376090,projects_page,,,,,,,,,,,,https://samolet.ru/account/login/?next=/account/contracts/?utm_source=exponea&utm_campaign=%D0%9C%D1%81%D0%BA_%D0%9F%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B6%D0%B8%D0%BB%D0%B0%D1%8F&utm_medium=sms&utm_content=%5Brun%5D+%D0%9E%D0%B6%D0%B8%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%B9&iitt=bjPAMjUWhFW.4.18bDHD4ZJ_bDButfU_xIYAb.zZxZlXxFoX4IhNOFHJbdnT&u=79246748741,,page_load,Mobile Safari,iPhone,/account/login/,,sms,Russia,Amur Oblast,,,,,,,,,,,,c609c237-dc0f-ed11-b823-005056b825cd,
2023-02-01,,,off,apt_storage,,,,,,,,,,https://samolet.ru/,area_desc,page_load,Chrome,Android,/account/login/,https://samolet.ru/account/login/?next=/account/,cpc,Netherlands,South Holland,Yandex,92d863a3-1665-ea11-80f7-005056b8d207,,92d863a3-1665-ea11-80f7-005056b8d207,project,form_ipoteka-2-99,it_mortgage,,,,,c6b28d6b-a3f0-ec11-b822-005056b8a6d9,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f63fcf-0711-4f1f-a172-c84534d03c83,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7448979-1152-43e5-91e5-2b75a1289995,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c81bc82c-b101-4702-ab57-5cdefa58b443,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca25732a-063c-4e9c-983a-282768c070c6,
2022-06-01,,,,,,,,,,,,,,,,page_load,Samsung Browser,Android,/flats/,https://yandex.ru/searchapp?from=zen&text=,cpc,Russia,Moscow,Yandex,dfad20e9-8c4b-e711-80c5-005056b8d207,,,,,,,,,,cdc0b030-9370-4e6e-865a-2c8338f99162,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce38f6de-b5e5-4ca3-87a1-81d364728d9b,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce526345-4bab-ec11-b823-005056b8a72c,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce526345-4bab-ec11-b823-005056b8a72c,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6b9081-0b1f-4493-8ee7-96ed2d87261c,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cef720ff-4899-4aac-9cd3-1ac04b30f5bc,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e2c52d-61a5-423a-b6d8-e540c15c5174,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d39710ee-bc7a-4c11-a59a-2d8d04ceca88,
2022-07-01,,,,,flat-detail-aside,Ипотека,Живи! В Рыбацком,Успешная оплата,РЕН_ПАРТНЕР,,,,,https://samolet.ru/spb/account/login/?next=/spb/account/contracts/,,page_load,Chrome,Other,/spb/project/zhivi-v-rybackom/,https://yandex.ru/,cpc,Russia,St.-Petersburg,Yandex,9c3b7e8f-941c-e811-80dd-005056b8d207,,9c3b7e8f-941c-e811-80dd-005056b8d207,project,form_ipoteka-2-99,press_family,,,,,d3ec7520-d9c7-ec11-b822-005056b8a6d9,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d128de-4799-42b0-ae5c-9ee4fd2b11c7,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6e42759-7c48-4bdf-b859-c1954e70ad45,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d893eed8-2812-474c-8cd0-52bf4640b179,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d895cc77-44ae-4430-88f4-828b31d9a596,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ed72a0-97bb-4257-98ee-6845e2712437,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9802417-3f67-44dd-a162-9aab3de9f4b6,
