report_date,client_id,target,col1,col3,col5,col25,col29,col33,col45,col47,col65,col101,col109,col121,col177,col197,col217,col229,col245,col261,col277,col285,col305,col317,col357,col365,col385,col397,col405,col425,col437,col445,col473,col493,col617,col633,col641,col661,col673,col681,col693,col701,col713,col733,col741,col761,col801,col809,col817,col825,col833,col845,col853,col865,col873,col885,col893,col905,col913,col933,col945,col953,col965,col973,col993,col1013,col1025,col1077,col1097,col1105,col1117,col1149,col1165,col1181,col1189,col1193,col1201,col1209,col1221,col1253,col1281,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1381,col1389,col1409,col1421,col1429,col1441,col1453,col1487,col1661,col1682,col1706,col1708,col1778,col1807,col1822,col1823,col1895,col1919,col1977,col1999,col2047,col2049,col2052,col2071,col2143,col2167,col2199,col2271,col2273,col2295,col2343,col2345,col2348,col2463,col2543,col2567,col2575,col2590,col2591,col2663
2022-04-01,949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8328925.13,13.0,13.0,152418.0,2.0,,2.0,377.0,,,,,,0.2562613816564786
2022-03-01,7043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5591767.51,7.0,7.0,160255.0,1.0,,32.72,103.0,4761000.0,360.0,360.0,360.0,4761000.0,0.2562613816564786
2021-06-01,2991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4906558.89,24.0,24.0,117409.88,1.0,,41.79,1027.0,,,,,,0.2562613816564786
2022-08-01,4431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4460988.57,2.0,2.0,166576.0,1.0,,28.19,678.0,,,,,,0.2565333565271445
2023-02-01,529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,21143030.98,18.0,18.0,325935.0,2.0,,2.0,589.0,17997076.0,240.0,,240.0,18200000.0,0.2560610222605129
2023-02-01,3249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,6.0,294029.0,2.0,,2.0,43.3,,0.0,13153985.19,6.0,6.0,294029.0,2.0,,2.0,182.0,12000000.0,360.0,360.0,360.0,12000000.0,0.2570165748042274
2023-01-01,2079,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,7.333333333333333,352299.0,2.0,,2.0,55.46,2.93,0.0,17538843.46,11.0,6.5,352299.0,2.0,,2.0,192.0,5746408.0,336.0,,288.0,3900000.0,0.2572174233749946
2021-03-01,6248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4158560.0,7.0,7.0,158000.0,1.0,,26.32,256.0,,,,,,0.2562613816564786
2022-10-01,2718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,23857460.13,11.0,11.0,361210.0,2.0,,2.0,314.0,18869610.0,360.0,360.0,360.0,15000000.0,0.2560610222605129
2022-11-01,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,10.0,221078.0,2.0,,2.0,41.55,,0.0,13772296.96,10.0,6.0,308160.0,2.0,,2.0,183.0,,,,,,0.2572174233749946
2022-02-01,4214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5109044.19,6.0,6.0,197337.0,2.0,,2.0,900.0,,,,,,0.2562613816564786
2021-10-01,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,4826862.3,11.0,11.0,146794.0,1.0,,32.95,59.0,,,,,,0.2569190620677391
2023-01-01,4220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,0.0,-1.0,44943.0,2.0,,2.0,5.4,1.76,0.0,228038.36,-1.0,-1.0,44943.0,2.0,,2.0,85.0,7176000.0,360.0,360.0,360.0,9452000.0,0.2659578580898721
2023-01-01,2725,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,5.0,371263.0,2.0,,2.0,31.9,,0.0,12183154.48,5.0,5.0,371263.0,2.0,,2.0,251.0,,,,,,0.2572174233749946
2022-02-01,7049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,10111836.71,11.0,11.0,123786.0,3.0,,3.0,72.0,8601937.0,300.0,300.0,300.0,11182000.0,0.2560610222605129
2022-03-01,966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,9475639.82,15.0,15.0,170662.0,2.0,,2.0,119.0,7072013.0,180.0,180.0,180.0,7072013.0,0.2560610222605129
2022-05-01,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4502115.25,14.0,14.0,200268.0,1.0,,22.18,100.0,,,,,,0.2562613816564786
2022-09-01,4224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,1.0,1.0,,,,,,,,0.0,10492733.08,19.0,19.0,293903.0,1.0,,36.9,731.0,6250000.0,240.0,,240.0,6250000.0,0.2578430732007077
2022-07-01,123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,13.0,246751.0,1.0,,,34.84,2.1,0.0,7999364.35,13.0,13.0,246751.0,1.0,,34.84,103.0,,,,,,0.2569190620677391
2023-02-01,1753,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7389644.02,3.0,3.0,279590.0,1.0,,24.97,400.0,9100000.0,360.0,,360.0,9100000.0,0.2560610222605129
2023-02-01,4441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5182508.68,10.0,10.0,144261.0,1.0,,35.97,535.0,3389068.0,240.0,,240.0,4400000.0,0.2562613816564786
2022-07-01,1369,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4058818.46,11.0,7.0,170760.0,1.0,,32.85,182.0,3745833.0,144.0,144.0,144.0,2387900.0,0.2562613816564786
2022-04-01,1756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,3830433.82,9.0,9.0,181981.0,1.0,,21.75,261.0,2830433.0,240.0,240.0,240.0,2830433.0,0.2610636017603552
2022-07-01,3540,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,7764109.69,11.0,11.0,218681.0,1.0,,35.55,300.0,5440000.0,180.0,180.0,180.0,6875000.0,0.2569190620677391
2022-08-01,6256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7627302.26,20.0,20.0,203159.0,1.0,,37.07,277.0,3631103.0,156.0,156.0,156.0,3631103.0,0.2562613816564786
2021-05-01,1373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4492795.28,8.0,5.5,241337.0,1.0,,26.46,205.0,,,,,,0.2562613816564786
2022-09-01,552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5996920.85,7.0,7.0,148221.0,1.0,,40.43,332.0,3600000.0,240.0,240.0,240.0,3596920.0,0.2562613816564786
2022-12-01,1375,0,,,2900000.0,3873202.0,3873202.0,3873202.0,,,,,,0.4,,,,,0.0412371134020618,0.7216494845360825,4.0,0.8556701030927835,2.5051546391752577,103.0,20.0,2.15625,18.17708333333333,32975616.0,7974392.822916667,19122146.5625,12121.0,1551.1340206185566,55.7386,37.6068,,3971389.0,3969895.0,4291495.0,124534.0,124534.0,15365.0,15359.6,31.89,1.0,,,128119.0,1727654400.0,12.0,,,1240000.0,1240000.0,,,30.0,30.0,6200000.0,6200000.0,6200000.0,1240000.0,1240000.0,,,,,,,,,,,,,,,,,-1.0,0.1666666666666666,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5146545.99,6.0,6.0,194550.0,1.0,,25.73,341.0,,,,,,0.2572174233749946
2022-10-01,2745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8860646.34,24.0,24.0,235698.0,1.0,,36.77,241.0,7060645.0,360.0,360.0,360.0,7766709.0,0.2570165748042274
2022-08-01,3282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,55.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,12481734.02,27.0,27.0,171201.0,3.0,,3.0,345.0,6240567.0,276.0,276.0,276.0,8096974.17,0.2541642972029413
2021-11-01,557,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4160494.12,23.0,23.0,191892.0,1.0,,22.72,8.0,,,,,,0.2562613816564786
2022-10-01,7054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,7.0,341537.0,2.0,,2.0,44.8,,0.0,17312567.58,4.0,4.0,330195.0,2.0,,2.0,82.0,,,,,,0.2572174233749946
2021-11-01,7055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,205413.21,30.0,30.0,98445.0,2.0,,2.0,104.0,7200000.0,242.0,242.0,242.0,9360000.0,0.2570165748042274
2021-12-01,7055,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,205413.21,30.0,30.0,98445.0,2.0,,2.0,132.0,7200000.0,242.0,242.0,242.0,9360000.0,0.2570165748042274
2022-10-01,2752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4532802.8,26.0,23.25,238481.0,1.0,,39.69,568.0,,,,,,0.2562613816564786
2022-10-01,563,0,,,,,,,,,0.1176470588235294,,,,,0.9642857142857144,,,0.3333333333333333,,1.0,0.6666666666666666,4.0,28.8,2.0,1.3333333333333333,25.0,8232239.0,7778587.0,21263342.0,588.0,386.0,55.7483,37.6171,0.8333333333333334,9643977.0,7953271.833333333,8221271.833333333,283543.0,263881.9166666667,34516.0,24775.166666666668,36.45,1.0,,5.25,125950.0,1719705600.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,0.0,4.0,261542.0,1.0,,,29.24,3.76,0.0,9455397.23,4.0,4.0,261542.0,1.0,,29.24,25.0,8160000.0,360.0,360.0,360.0,8160000.0,0.2767605235900379
2022-06-01,2754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6983492.07,23.0,23.0,253084.0,1.0,,29.65,123.0,,,,,,0.2634297521365618
2022-05-01,566,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5656234.56,7.0,7.0,157100.0,1.0,,38.1,643.0,,,,,,0.2562613816564786
2022-02-01,2428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,14885927.74,24.0,24.0,370273.0,1.0,,42.8,396.0,,,,,,0.2562613816564786
2022-09-01,1003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7473851.29,9.0,9.0,156724.0,2.0,,2.0,569.0,6372247.0,98.0,,98.0,8283921.1,0.2620859614573874
2022-08-01,4011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,9320163.41,17.0,17.0,172218.0,2.0,,2.0,365.0,,,,,,0.2562613816564786
2022-04-01,160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5665364.63,8.0,8.0,176129.0,1.0,,31.45,99.0,3892000.0,240.0,240.0,240.0,4281200.0,0.2562613816564786
2022-06-01,2756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,4917557.0,4917557.0,5142557.0,225266.0,225266.0,15157.0,15157.0,21.83,0.0,,20.0,113677.0,1688083200.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4361065.54,9.0,7.5,190654.0,1.0,,22.39,170.0,3850000.0,360.0,360.0,360.0,3850000.0,0.263680280202317
2021-05-01,1008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4142280.38,30.0,30.0,169088.0,1.0,,25.83,178.0,,,,,,0.2562613816564786
2022-09-01,2436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4067922.34,18.0,18.0,119154.14,1.0,,34.14,1263.0,,,,,,0.2562613816564786
2023-01-01,4649,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,17.0,215691.0,2.0,,2.0,54.82,2.0,0.0,12948304.55,17.0,17.0,215691.0,2.0,,2.0,169.0,11435900.0,240.0,240.0,240.0,11434000.0,0.2570165748042274
2023-01-01,5339,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,12.0,222845.0,2.0,,2.0,50.21,,0.0,9131639.21,10.0,9.0,170069.0,2.0,,2.0,519.0,,,,,,0.2562613816564786
2022-08-01,1019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,5.0,260394.0,1.0,,,36.55,2.2,0.0,9130907.63,5.0,5.0,260394.0,1.0,,36.55,81.0,7423572.0,253.0,253.0,253.0,5633000.0,0.254639923653353
2021-04-01,4656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,196433.97,2.0,2.0,110986.0,1.0,,1.86,32.0,,,,,,0.2562613816564786
2022-07-01,3302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2562613816564786
2022-04-01,1789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4730659.83,9.0,9.0,153026.0,1.0,,30.09,188.0,4030000.0,240.0,240.0,240.0,4018659.0,0.2584943233522256
2022-08-01,6875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,9799196.21,14.0,14.0,171482.0,2.0,,2.0,239.0,,,,,,0.2562613816564786
2022-03-01,2453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8948327.19,3.0,3.0,180955.0,2.0,,2.0,68.0,7200000.0,170.0,170.0,170.0,7263105.0,0.2620442667899124
2021-11-01,595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,7378648.36,8.0,8.0,136514.0,2.0,,2.0,230.0,7390000.0,240.0,240.0,240.0,7390000.0,0.2574907131977621
2021-07-01,3799,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,9582901.24,9.0,9.0,150595.0,2.0,,2.0,188.0,,,,,,0.2562613816564786
2022-10-01,2454,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,6760105.99,6.0,6.0,154114.0,1.0,,40.68,472.0,5700000.0,240.0,,240.0,5700000.0,0.2569190620677391
2022-07-01,2773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5323117.18,2.0,2.0,156341.0,1.0,,31.59,366.0,3292000.0,240.0,,240.0,3223117.0,0.2562613816564786
2023-02-01,7061,0,,,,,,,,,0.0172413793103448,,,,,,,,0.1666666666666666,0.6666666666666666,1.0,0.5714285714285714,0.8333333333333334,31.19,14.0,1.5952380952380951,18.666666666666668,6498334.0,5649068.833333333,8975420.547619049,1102.0,224.47619047619048,59.8983,30.2618,0.1538461538461538,6644146.0,6015384.230769231,6328523.307692308,202032.0,185180.61538461535,20078.0,18257.153846153848,38.21,1.0,0.8461538461538461,7.461538461538462,120238.0,1711843200.0,16.0,3934208.0,3934208.0,1180263.0,1180263.0,360.0,360.0,30.0,30.0,,,,,,30.0,,,30.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,1.0,0.0,13.5,194143.0,1.0,,,31.25,0.9,0.0,7737846.71,14.0,14.0,194143.0,1.0,,31.25,66.0,8075119.0,420.0,420.0,420.0,8075119.0,0.2719063757104574
2022-01-01,4841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4589138.48,8.0,8.0,166025.0,1.0,,25.64,26.0,4050000.0,360.0,360.0,360.0,4050000.0,0.2641130745971226
2021-08-01,2461,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,9655354.48,5.0,5.0,123423.0,3.0,,3.0,76.0,8257000.0,240.0,240.0,240.0,9082700.0,0.2597133632771154
2022-07-01,5651,0,,,,,,,,,,,,,,,,,,0.6,3.0,1.2,3.6,74.0,2.0,1.4,15.8,13458484.0,7381863.4,17600630.4,1067.0,514.8,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,5000000.0,,5000000.0,1350000.0,1350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7500794.3,6.0,6.0,103057.0,3.0,,3.0,590.0,,,,,,0.2601655293936588
2022-06-01,7063,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,10860621.19,16.0,16.0,208838.0,2.0,,2.0,109.0,9770622.0,300.0,300.0,300.0,10747684.0,0.2560610222605129
2023-01-01,2781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7281522.53,14.0,14.0,193768.0,1.0,,36.26,488.0,5290000.0,242.0,,242.0,6870000.0,0.2562613816564786
2022-09-01,3043,0,,,,,,,,,,,,,,,,,,,1.0,,2.0,34.0,2.0,2.0,15.0,9587741.0,9587741.0,10806191.0,61.0,61.0,35.1638,33.3639,,15211076.0,15211076.0,15883557.0,344142.0,344142.0,45684.0,45684.0,44.2,2.0,2.0,3.0,161388.0,1735603200.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,5.0,346262.0,2.0,,2.0,44.2,,0.0,15468843.97,5.0,5.0,346262.0,2.0,,2.0,66.0,,,,,,0.2633734149181173
