col3,col33,col47,col65,col109,col121,col177,col197,col217,col229,col245,col261,col285,col305,col317,col365,col385,col405,col425,col445,col473,col493,col617,col641,col661,col681,col701,col713,col741,col761,col833,col853,col873,col893,col913,col933,col953,col973,col993,col1013,col1025,col1077,col1105,col1149,col1181,col1189,col1193,col1209,col1253,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1389,col1409,col1429,col1682,col1708,col1807,col1822,col1977,col1999,col2049,col2052,col2071,col2143,col2199,col2273,col2295,col2345,col2348,col2543,col2575,col2590,col2591,col2663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289083.3,4.0,73100.0,,33.94,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14270670.51,18.0,363888.0,,40.1,9092000.0,,252.0,9092000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9296148.98,11.0,174886.0,,2.0,11673260.0,362.0,362.0,11673260.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6805807.93,9.0,158741.0,,40.68,3708000.0,300.0,300.0,3805807.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253410.3,10.0,104715.0,,2.0,,,,,0.2569190620677391
,,,,,0.5,,,,,0.5,0.1666666666666666,2.0,2.0,50.35,2.0,16.0,14607702.0,17027794.0,38.0,59.8983,30.2618,,16216890.0,16216890.0,265459.0,46400.0,61.09,2.0,16.0,,,,21.25,,17061044.5,9473670.625,2.0,,,,13.25,590000.0,0.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7875444.9,8.5,158404.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6404580.27,6.5,203473.0,,35.85,3300000.0,240.0,240.0,3300000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480706.13,33.0,178513.0,,35.66,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10349259.55,6.0,356035.0,,31.3,4000000.0,,120.0,6000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984531.68,9.5,192322.0,,20.74,2995000.0,180.0,180.0,3000000.0,0.2661193968717744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10884878.95,3.0,157543.0,,3.0,2063000.0,252.0,252.0,2680000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104492.12,4.0,87019.26,,38.32,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825799.3,3.0,76600.0,,25.09,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,188425.0,,,37.75,1.11,6625227.61,4.0,184888.0,,37.75,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4368524.9,14.857142857142858,196923.0,,22.1,3530400.0,,360.6666666666667,3530400.0,0.2612477395653548
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6990084.05,11.0,170346.0,,36.44,5616000.0,,240.0,7300800.0,0.257674629497707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,24.0,,,,,,,,,6534144.43,9.0,272979.0,,22.2,6510000.0,,240.0,6510000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4890078.54,20.0,226717.0,,21.53,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10285274.93,6.0,120012.0,,3.0,8303000.0,360.0,360.0,10000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9221292.92,8.0,163024.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,56.8439,60.6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,8304567.13,5.0,221215.0,,34.68,6048000.0,,312.0,7140000.0,0.2606470608651239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824656.96,20.5,79523.0,,37.35,,,,,0.2562613816564786
,,,0.25,,0.5,0.9722222222222222,,,,,,,,,,,,,,55.7386,37.6068,,24247272.0,24919752.0,400120.0,71673.0,60.6,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910940.16,24.857142857142858,280517.0,,2.0,11040000.0,,360.0,11040000.0,0.257057005135558
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,90.0,10000000.0,10000000.0,,,,,,,13397604.43,11.0,163280.0,,3.0,10480000.0,360.0,360.0,10480000.0,0.26300458229589
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965045.87,2.0,174447.0,,22.2,3000000.0,240.0,240.0,3000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9505162.66,20.0,170301.0,,2.0,6480690.0,242.0,242.0,8370000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,348174.0,,2.0,39.4,,13277413.93,4.0,348174.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10231164.44,13.0,164138.0,,2.0,8129376.0,360.0,360.0,8129376.0,0.2663442326413319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10231164.44,13.0,164138.0,,2.0,8129376.0,,360.0,8129376.0,0.2663442326413319
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603669.3,11.0,101806.2,,33.7,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9247248.57,29.0,153826.0,,2.0,6510000.0,240.0,240.0,7863110.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8363942.65,6.0,140390.0,,2.0,7188000.0,360.0,360.0,9100000.0,0.2562368516478617
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962221.3,6.666666666666667,185882.0,,23.9,3750000.0,,240.0,5625000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328258.77,21.0,205318.0,,25.2,3000000.0,240.0,240.0,3000000.0,0.2671830333757545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5446014.7,4.0,241337.0,,26.69,5167000.0,360.0,360.0,5167000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12300132.86,23.0,158035.0,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10599450.99,9.0,172706.0,,2.0,7830000.0,192.0,192.0,10000000.0,0.2610174443877011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,12.0,160669.0,,22.17,2600000.0,180.0,180.0,2860000.0,0.2699762357119744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516511.4,12.0,160669.0,,22.17,2600000.0,180.0,180.0,2860000.0,0.2699762357119744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6151955.71,16.0,217796.0,,26.2,5400000.0,,240.0,915000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,166932.0,,,39.99,1.23,8070198.63,8.0,166932.0,,39.99,6860000.0,360.0,360.0,6859000.0,0.2583063057396068
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8083505.61,4.0,105797.46,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5741193.07,11.0,151386.0,,33.65,3630000.0,240.0,240.0,3600000.0,0.2562613816564786
,,,,,,,,,,0.5714285714285714,0.1428571428571428,1.7142857142857142,2.4285714285714284,57.0,7.571428571428571,27.857142857142858,10994376.42857143,14441049.857142856,43.0,55.7483,37.8772,,13613809.5,13995036.0,217226.75,43021.5,82.7,2.5,15.75,,1200000.0,,30.0,8000000.0,16161455.0,4161455.0,4.0,,,,13.25,1936228.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,199006.0,,2.0,57.05,2.0,11287796.76,14.0,199006.0,,2.0,,,,,0.2726733167003094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,35.0,,,,,,,,,7318407.69,10.0,214626.0,,34.68,,,,,0.253868266979616
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10728889.74,6.8,213359.0,,2.0,6628000.0,,300.0,6628000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10848329.94,14.0,215657.0,,2.0,,,,,0.2583296146406368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5919840.01,7.0,158991.0,,39.79,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,250085.0,,,29.24,3.76,7254984.71,10.0,250085.0,,29.24,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,48.8582,2.3387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.666666666666666,215602.0,,,25.97,1.2,4749187.33,9.0,215602.0,,23.13,3990000.0,360.0,360.0,3990000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,236530.0,,,21.53,1.6,5082490.9,18.0,236530.0,,21.53,3000000.0,120.0,120.0,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14604332.67,2.0,286418.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616145.12,9.0,183832.0,,26.47,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5656145.53,5.75,1397193.0,,25.39,8925000.0,206.0,206.0,8925000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811603.95,23.0,238125.0,,25.27,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5880050.01,3.0,161991.0,,39.79,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457696.0,24.5,187974.0,,25.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6311342.28,6.0,181868.0,,35.87,5410894.0,290.0,290.0,5410894.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5908012.81,7.5,234720.0,,25.39,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231721.29,7.0,185208.0,,22.35,3732960.0,180.0,180.0,3385000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5734399.33,8.0,194002.0,,29.61,,,,,0.2562613816564786
,,,,21.0,,,,,,,,,,,,,,,,55.7483,114.1501,0.2857142857142857,11393382.857142856,11686993.857142856,189299.2857142857,71732.71428571429,60.19,2.0,17.857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,189253.0,,2.0,60.19,,11324507.16,17.0,189253.0,,2.0,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314726.88,6.0,166350.0,,24.46,3450000.0,360.0,360.0,4485000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,54.6161,39.7376,0.5,9248577.5,9248577.5,193945.0,27259.5,57.37,1.5,5.0,,,,30.0,,5000000.0,950000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9096157.18,3.0,156926.0,,2.0,8196000.0,360.0,360.0,10654000.0,0.2559948438538648
,,,,,,,,0.6666666666666666,,0.5,0.2571428571428571,1.25,3.5,54.6,1.125,9.5,13085269.75,29379869.5,20.25,55.7524,50.1267,0.3333333333333333,17352322.0,18024804.0,333058.0,49536.0,52.1,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,316177.0,,3.0,53.9,,16875183.17,10.0,316177.0,,3.0,8800000.0,240.0,240.0,9300000.0,0.2655360218863293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159961.16,8.0,256164.09,,1.4,4476797.0,,360.0,4476797.0,0.2675619737754256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474216.05,9.0,145689.0,,34.86,5800000.0,,240.0,5800000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24691580.13,10.0,351935.0,,2.0,22500000.0,302.0,302.0,28072000.0,0.2570165748042274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,15.0,128249.0,,3.0,7600000.0,240.0,240.0,,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7914253.17,27.0,171514.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6094177.85,14.0,203739.0,,30.55,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7747623.55,3.0,142695.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137692.51,6.0,178953.0,,1.25,4100000.0,,242.0,5330000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,340596.0,,2.0,45.0,,30000.0,13.0,340596.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9286077.82,15.0,217472.0,,40.39,7486000.0,180.0,180.0,8000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9286077.82,15.0,217472.0,,40.39,7486000.0,180.0,180.0,8000000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196028.0,,,21.01,,4108548.28,,196028.0,,21.01,,,,3000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,61.6734,50.8459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,186856.0,,,26.01,1.2,5905133.45,9.0,186856.0,,26.01,5800000.0,324.0,324.0,6206000.0,0.2651071595085146
,,,0.2,-3.0,,,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,34.1,1.8333333333333333,11.333333333333334,9418765.166666666,23348394.0,2242.1666666666665,55.7483,37.6171,,16003824.0,16003824.0,428827.0,46548.0,37.32,,2.0,,,,30.0,,16003824.0,4003824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,413636.0,,,37.86,,12246283.02,2.0,413636.0,,37.86,10547759.0,360.0,360.0,10547759.0,0.3196982799490054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792437.63,7.666666666666667,156428.0,,1.3333333333333333,4788000.0,240.0,240.0,6224000.0,0.2562613816564786
,,,,,,,,,,0.5,,,,30.36,2.0,12.0,8832870.0,11658947.0,39.0,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,271614.0,,,36.95,2.1,11630319.27,12.0,271614.0,,36.95,8522950.0,360.0,360.0,12000000.0,0.2586817645046357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,143608.0,,3.0,67.53,1.9,10092148.74,16.0,143608.0,,3.0,3438133.0,240.0,240.0,3781946.0,0.2601310904262013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3912940.61,,162730.0,,26.15,3000000.0,,288.0,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6138551.64,15.0,218994.0,,26.0,4694000.0,216.0,216.0,6400000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447920.02,6.0,68100.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403750.12,23.0,173623.0,,35.25,650000.0,,144.0,2000000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7207781.1,16.0,151214.0,,2.0,7000000.0,240.0,240.0,6207000.0,0.2573476190144638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10227506.57,22.0,170870.0,,2.0,9214475.0,362.0,362.0,10647837.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11668517.64,12.0,338289.0,,36.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14282621.18,12.0,371785.0,,38.4,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603725.8,6.0,118543.0,,3.0,4455000.0,302.0,302.0,4455000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955464.84,10.0,88774.28,,3.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,206949.0,,2.0,51.05,,10543190.87,3.0,206949.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,206949.0,,2.0,51.05,,10543190.87,3.0,206949.0,,2.0,,,,,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6532799.86,9.0,196562.0,,33.67,,,,,0.2651071595085146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7451672.61,7.0,156414.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733171.2,9.0,99000.0,,2.0,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166939.78,3.0,92492.4,,34.24,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7131342.59,9.0,187047.0,,36.76,5713073.0,240.0,240.0,6203000.0,0.2640376247034649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12003743.51,11.0,192662.0,,2.0,9200000.0,360.0,360.0,9200000.0,0.2560610222605129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6144247.6,18.33333333333333,191754.0,,33.3,4953300.0,240.0,240.0,4955000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,45.0355,47.5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,311690.0,,2.0,37.6,,11016339.0,5.0,311690.0,,2.0,,,,,0.2583502282118447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,590000.0,,,23.87,1.26,7666809.34,11.0,298369.0,,23.87,6531000.0,360.0,360.0,6531000.0,0.2567183659523679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648933.58,22.0,167267.0,,35.56,,,,,0.257674629497707
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,5065844.91,23.0,190276.0,,28.27,1600000.0,,180.0,1760000.0,0.2572174233749946
,,,,,,,,,,,,,,,,,,,,55.7386,37.6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,184578.0,,2.0,54.44,2.06,9837657.79,10.0,184578.0,,2.0,6000000.0,360.0,360.0,6000000.0,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306107.4,22.0,171057.0,,28.27,,,,,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464314.81,20.0,197847.0,,21.55,3028003.0,276.0,276.0,3936000.0,0.2562613816564786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7618551.07,5.0,324307.0,,24.8,,,,,0.2569190620677391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8117491.34,15.0,227725.0,,36.05,6240000.0,242.0,242.0,6240000.0,0.2562613816564786
